"pry1Cons","prdCtch","timeStep","repNb","resource1amountMean","resource1amountICinf","resource1amountICsup","resource2amountMean","resource2amountICinf","resource2amountICsup","prey1PopulationSizeMean","prey1PopulationSizeICinf","prey1PopulationSizeICsup","prey2PopulationSizeMean","prey2PopulationSizeICinf","prey2PopulationSizeICsup","prey1catchesMean","prey1catchesICinf","prey1catchesICsup","prey2catchesMean","prey2catchesICinf","prey2catchesICsup","predator1PopulationSizeMean","predator1PopulationSizeICinf","predator1PopulationSizeICsup","prey1growthRateMean","prey1growthRateICinf","prey1growthRateICsup","prey2growthRateMean","prey2growthRateICinf","prey2growthRateICsup","predatorGrowthRateMean","predatorGrowthRateICinf","predatorGrowthRateICsup"
"5","0.5",190,10,1909.3,1827.5,1995.1,1755,1639.2,1872,1593.6,1580.3,1605,1592.4,1581.2,1603.4,0,0,0,0,0,0,0,0,0,0.465398722825295,-0.214356174638226,1.25519338146372,0.137639485891523,-0.940599518644025,1.16119241923637,0,0,0
"5","0.5",200,10,1782.3,1707.2,1850.1,1803.2,1723.6,1888.3,1583.7,1574.8,1592.7,1585.9,1577.7,1595.7,0,0,0,0,0,0,0,0,0,-0.60812105897889,-1.56099974308562,0.182221937340143,-0.396492966571629,-1.28182766234988,0.439056252370856,0,0,0
"5","0.5",210,10,1989.3,1851.2,2118.4,2052.9,1973.5,2131.5,1567.3,1553.2,1579.2,1557.3,1547,1567.3,0,0,0,0.1,0,0.3,37.4,36.2,38.7,-1.02829146151176,-1.95700717561017,-0.176563481783141,-1.80154292733654,-2.26648217344847,-1.26921312437579,0,0,0
"5","0.5",220,10,2160.1,2050.1,2289.4,2134.4,2036.8,2226.4,1538,1523.9,1549.2,1547.2,1538.1,1555.1,0,0,0,0,0,0,57.3,54.8,59.7,-1.85419504242127,-3.07745697221277,-0.907570190108697,-0.641652604294795,-1.23635063005955,0.00601934203991453,53.1947463481481,49.5503039963887,57.0356656646772
"5","0.5",230,10,2396.6,2299,2498.2,2411.9,2326.3,2500,1524.3,1513.9,1533.1,1530,1519.7,1540.9,0,0,0,0.2,0,0.5,85.5,81,89.9,-0.879417431309684,-1.59727745664566,-0.101688988292169,-1.10621924222095,-1.86614137856018,-0.300558461415341,49.0479790998174,46.3465830116289,51.964619936221
"5","0.5",240,10,2623.7,2550.8,2700.7,2610.8,2480.1,2760.5,1509.1,1497.1,1520.3,1506.2,1490.6,1521,0.1,0,0.3,0,0,0,126.2,117.9,135.1,-0.983106681461174,-2.23690873062,0.0238330370861425,-1.55077126663834,-2.49623215593301,-0.510853569499588,47.4647563397715,44.4516545667129,50.5082483794043
"5","0.5",250,10,2829.4,2628.2,3046.8,2886.6,2688.6,3076,1476.1,1458.9,1492.4,1482.9,1465.5,1497.7,0,0,0,0.1,0,0.3,188.6,178.3,199.7,-2.18439167515056,-3.10152242716263,-1.41262496332631,-1.53658523717999,-2.39777488577913,-0.56140607029467,49.7388081679798,46.7542054307635,53.4561690515001
"5","0.5",260,10,3621.5,3398.8,3870.3,3370.4,3165.8,3590.8,1411,1396.9,1426.8,1411.7,1391.3,1429.8,0.3,0,0.6,0.2,0,0.5,279.9,262.2,297.9,-4.40839552627452,-4.89696613799835,-3.99688451819805,-4.7864529989058,-6.07969044407789,-3.47859189880324,48.331699514135,45.6108387279343,50.8572127017768
"5","0.5",270,10,5008.3,4689.4,5360.4,5016.6,4686.5,5370.7,1283.7,1259.9,1306.2,1303.9,1281.2,1325.6,0.2,0,0.5,0.2,0,0.5,419.3,395.4,443.9,-9.0252744316698,-10.3490139553684,-7.73583322675025,-7.63438256693867,-8.6208348699868,-6.66429239800365,49.8593595530282,48.5602067676055,51.2944207405923
"5","0.5",280,10,8215.2,7506.3,9073.1,7934.6,7361.9,8415.2,1060.4,1001.4,1108.9,1067.8,1033.1,1103.2,0.4,0.1,0.7,0.6,0.2,1,634.6,595.1,672.6,-17.5116480268462,-20.7790130771621,-15.2067981409899,-18.1628119668229,-19.5566710154573,-16.7604668899509,51.3961011420044,49.8186297388426,52.6171277079845
"5","0.5",290,10,15267.7,13803.8,16823.4,15128.2,13862.3,16449.9,596.1,506.5,682.6,595.8,507.8,679.4,5,3.4,6.7,5.3,3,8,951.3,891.2,1012.8,-44.5031641155333,-50.6202440698887,-38.8442424297116,-44.7082603156421,-51.6022897173646,-39.0899155949053,49.8353354776445,48.3366511929046,51.143559689847
"5","0.5",300,10,26064.9,24532.7,27448.2,26274.1,25059.1,27520.7,52.3,16.9,94.2,46.3,16.5,78.9,7.8,4.4,11.1,7.5,4.2,10.8,1256.9,1233.7,1278.1,-92.8828805159363,-97.4076196990664,-87.7955920617909,-93.5543230540331,-97.1106630032719,-89.5167184951497,33.2748880544925,26.2943770471228,39.4293462889855
"5","0.5",310,10,31015.3,30813.4,31178.5,31036.5,30861.3,31172.3,0.2,0,0.6,0,0,0,0,0,0,0.1,0,0.3,809.5,696.1,930.7,-89.8984771573604,-100,-69.7969543147208,-100,-100,-100,-35.2547945371678,-44.3746116413982,-24.7170745961954
"5","0.5",320,10,31249.4,31248.2,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,167.7,117.1,223.3,-10,-30,0,0,0,0,-80.5474816980165,-84.0697882037973,-76.8551082964454
"5","0.5",330,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,8.2,1.9,16,0,0,0,0,0,0,-96.8925238311999,-98.8654913351074,-94.5889002100809
"5","0.5",340,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-70,-100,-40
"5","0.5",350,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","0.5",360,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","0.5",370,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","0.5",380,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","0.5",390,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","0.5",400,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","0.5",410,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","0.5",420,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","0.5",430,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","0.5",440,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","0.5",450,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","0.5",460,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","0.5",470,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","0.5",480,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","0.5",490,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","0.5",500,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","0.5",510,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","0.5",520,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","0.5",530,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","0.5",540,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","0.5",550,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","0.5",560,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","0.5",570,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","0.5",580,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","0.5",590,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","0.5",600,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","0.5",610,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","0.5",620,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","0.5",630,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","0.5",640,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","0.5",650,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","0.5",660,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","0.5",670,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","0.5",680,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","0.5",690,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","0.5",700,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","0.5",710,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","0.5",720,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","0.5",730,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","0.5",740,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","0.5",750,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","0.5",760,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","0.5",770,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","0.5",780,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","0.5",790,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","0.5",800,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","0.5",810,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","0.5",820,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","0.5",830,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","0.5",840,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","0.5",850,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","0.5",860,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","0.5",870,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","0.5",880,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","0.5",890,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","0.5",900,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","0.5",910,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","0.5",920,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","0.5",930,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","0.5",940,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","0.5",950,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","0.5",960,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","0.5",970,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","0.5",980,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","0.5",990,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","0.5",1000,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","1",0,10,31250,31250,31250,31250,31250,31250,250,250,250,250,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","1",10,10,24994.7,24938.4,25053,25007.4,24958.7,25057.8,242.6,240.1,244.8,241.2,239.4,243.6,0,0,0,0,0,0,0,0,0,-2.96,-3.96,-2.08,-3.52,-4.24,-2.52,0,0,0
"5","1",20,10,25175.9,25094.3,25253.7,25242.2,25159.2,25316.1,300.1,295,304.4,294.2,289.2,298.6,0,0,0,0,0,0,0,0,0,23.7081931765246,21.9965968464536,24.9168472554772,21.9752373986213,20.2962006505827,23.5895233884316,0,0,0
"5","1",30,10,23715.2,23586.4,23841.1,23906.7,23785.9,24043.9,374.1,367.8,380,366.6,361.9,371.1,0,0,0,0,0,0,0,0,0,24.6786619942567,22.7657396505016,26.5195639255408,24.6487524808906,23.1004254707211,26.0365509658442,0,0,0
"5","1",40,10,21881.7,21704.3,22081.7,22117.7,21973.3,22256.4,466.4,460.2,473.2,458.1,447.1,469.3,0,0,0,0,0,0,0,0,0,24.7350095690894,22.6046397349086,26.7065959978286,24.924037686227,23.089817648736,27.1575714936932,0,0,0
"5","1",50,10,19625.2,19455.2,19777.7,19799.5,19509.1,20082.4,585.9,576.9,595.5,575,563,587.7,0,0,0,0,0,0,0,0,0,25.6336023515713,24.2358257642495,26.9227602731045,25.5582481736192,24.5418342106887,26.5575158151797,0,0,0
"5","1",60,10,16769,16523.3,17019,17035.2,16683.3,17357.9,730.6,715.7,742.9,718.8,704.4,734.9,0,0,0,0,0,0,0,0,0,24.6876269369324,23.703863042012,25.7124774252671,25.0190457112221,24.0949547163796,26.0577045582249,0,0,0
"5","1",70,10,13553.9,13274.5,13866.1,13794.7,13462.2,14108.7,901.4,887.6,914.2,888.5,871.6,906.1,0,0,0,0,0,0,0,0,0,23.4205478991982,22.2236914459999,24.3642982599533,23.6295709630898,22.7045525867702,24.5739441689789,0,0,0
"5","1",80,10,10098.3,9833.7,10358.5,10227.1,9846.7,10561.2,1093.9,1078.5,1109.7,1085,1062.7,1108.8,0,0,0,0,0,0,0,0,0,21.3630450196452,20.2997430568144,22.4239162873185,22.1118456279852,21.431376372177,22.7855602672329,0,0,0
"5","1",90,10,6788.6,6555.1,7025.2,6846.4,6453.2,7233.6,1289.8,1275.2,1303.3,1280.2,1261.5,1300,0,0,0,0,0,0,0,0,0,17.9298544446393,17.2235295571185,18.784957594384,18.0391072932546,17.1256986037882,18.9497940886294,0,0,0
"5","1",100,10,4304.9,4053.2,4545.3,4367.8,4066.8,4694.6,1449.1,1436.9,1461.2,1456.9,1437.5,1474.9,0,0,0,0,0,0,0,0,0,12.3643866959908,11.7254811923509,13.0563452766583,13.8241165118587,12.8239671284426,15.1327861933057,0,0,0
"5","1",110,10,2868.6,2766.4,2985.4,2793,2596.8,2971.6,1564.1,1554,1573.9,1558.5,1542.1,1575.3,0,0,0,0,0,0,0,0,0,7.95056514688375,6.95806405709483,8.81904824851043,6.98603025280747,6.31831625358037,7.6344177553039,0,0,0
"5","1",120,10,2108.5,1972.8,2270.2,2040.9,1918.4,2155,1608.5,1591.4,1624.4,1602.7,1587.2,1618.4,0,0,0,0,0,0,0,0,0,2.8415235613339,1.89170432077202,3.81202357209123,2.85126788882134,1.95164451344681,3.73066549393653,0,0,0
"5","1",130,10,1939.5,1727.6,2129.3,1792.1,1638.6,1939.9,1596.8,1583.9,1608.7,1613.6,1607.8,1619.3,0,0,0,0,0,0,0,0,0,-0.712612098304753,-1.56723147958622,0.0372348091600295,0.702056282653298,-0.334618141888181,1.67106112606444,0,0,0
"5","1",140,10,1855.7,1769.5,1920.3,1683.8,1608.1,1744.5,1597.8,1583.3,1614.6,1603.2,1592.7,1613.7,0,0,0,0,0,0,0,0,0,0.0776928109450254,-1.1986391843711,1.2192736036448,-0.64241717572781,-1.32666578231971,0.0506903388568906,0,0,0
"5","1",150,10,1812.8,1686.8,1929.8,1816.1,1703.1,1932.3,1590.5,1581.8,1602.4,1591.9,1580.7,1603.7,0,0,0,0,0,0,0,0,0,-0.434668427332562,-1.5784358339967,0.572790131376126,-0.689969911927094,-1.80178243126485,0.492438879101795,0,0,0
"5","1",160,10,1903.2,1735.8,2058.6,1861.7,1722.8,1974.2,1585.4,1574.4,1594.8,1602.1,1594.5,1610.5,0,0,0,0,0,0,0,0,0,-0.31529820372968,-0.85800299387627,0.36555017162371,0.64947867040002,-0.0359806049272379,1.32890753291611,0,0,0
"5","1",170,10,1825.2,1748.4,1917.8,1743.2,1643.4,1838.3,1585.9,1577,1594.7,1593.7,1582.1,1604.9,0,0,0,0,0,0,0,0,0,0.0437654096934218,-0.846863254123696,0.991616607240461,-0.52314830974419,-1.12723259723438,0.0781500486132358,0,0,0
"5","1",180,10,1798.4,1721.2,1872.4,1805.9,1691.2,1952.1,1592.2,1581.9,1603,1591.9,1584.4,1598.8,0,0,0,0,0,0,0,0,0,0.398316303510939,-0.0451040571020496,0.76577652729654,-0.104446193810317,-0.632781742112545,0.516162002094175,0,0,0
"5","1",190,10,1777.1,1656.6,1906.9,1747.7,1592.5,1896.6,1601.2,1589.7,1614.1,1595.1,1585.9,1604.1,0,0,0,0,0,0,0,0,0,0.568107730372596,-0.110780511431895,1.10435238787897,0.204024249229857,-0.400515802902696,0.722179544170658,0,0,0
"5","1",200,10,1749.3,1659.9,1855.4,1823.8,1713.7,1923.3,1601.9,1595.8,1606.9,1592.7,1584.3,1600.8,0,0,0,0,0,0,0,0,0,0.0564456524103364,-0.783189860115355,0.593440782859191,-0.14250816553398,-0.904485242679256,0.622402256043223,0,0,0
"5","1",210,10,2036.5,1935.3,2140.7,2002.2,1936.6,2074.9,1561.8,1547.4,1574.9,1561.7,1549.1,1573,0,0,0,0,0,0,38.9,37.5,40.5,-2.50372586139612,-3.28747151049054,-1.80116314250594,-1.93890501952439,-2.90886055841189,-1.07024607169972,0,0,0
"5","1",220,10,2142,2005.7,2275.6,2233.4,2126.7,2354,1559.1,1550.7,1567.6,1544.3,1534.2,1554.7,0,0,0,0,0,0,58.6,55.5,62,-0.152419092738581,-1.16311063759969,0.887885776367537,-1.10490741467636,-1.85405437206929,-0.401954314161695,50.7199277610061,45.0294194119611,57.3596780349027
"5","1",230,10,2271.2,2149.2,2421.2,2427.5,2332.1,2513.3,1537.6,1524.9,1550.5,1534.3,1522.9,1544.8,0,0,0,0,0,0,86.7,81.8,92.4,-1.3715940496842,-2.40129331751948,-0.495865600431653,-0.63227508037781,-1.82371689011693,0.492431953341529,47.8629123927739,44.6990831495548,50.6964285714286
"5","1",240,10,2563.5,2473.3,2699.6,2589.1,2493.2,2711,1518.9,1504.3,1535.8,1521.4,1512.7,1531.9,0,0,0,0,0,0,130,123.1,137.8,-1.2087146192716,-2.16588093364711,-0.214158235317747,-0.836323063002594,-1.24542276040303,-0.308402914832213,50.2149839869751,46.559238877242,54.1705151834142
"5","1",250,10,2914.6,2706.4,3101,2892.1,2694,3076.1,1472.1,1459.1,1485.6,1493.9,1479,1509.7,0,0,0,0,0,0,190.9,180.6,202.5,-3.07295627031212,-3.70027018744844,-2.52768038744425,-1.80545271993525,-2.65054062605604,-0.948212486135163,46.8032394287229,44.248933172702,49.223452118789
"5","1",260,10,3762.3,3503.3,4009.9,3507.8,3246.2,3751.3,1414.2,1393.6,1433.3,1429.1,1417.4,1440.1,0,0,0,0,0,0,287.2,269.2,306.3,-3.92670290213078,-5.31774913311591,-2.87427577096788,-4.3285569231142,-4.99826367600425,-3.83411537220192,50.3320385700231,48.0684422760747,52.2141949162453
"5","1",270,10,5324.2,4938.8,5783.9,5019.8,4669.9,5375.3,1297.4,1264.1,1324.8,1314.1,1284.3,1340.8,0,0,0,0,0,0,427.8,400.4,454.1,-8.28596011149178,-9.60304895670908,-7.19747129432757,-8.06365594367378,-9.52163304761467,-6.80244584113039,48.9641585651514,47.6449793093605,50.1643488782785
"5","1",280,10,8417.3,7655.6,9244.9,8084,7328.2,8938.3,1090.9,1038.4,1137.6,1100.9,1043.6,1153.9,0,0,0,0,0,0,636.2,592.3,683.5,-16.0294767694843,-18.1740187378646,-13.9802245878293,-16.3392953125954,-19.12936785203,-13.5484106516922,48.5730965390701,47.1935947248039,50.0194676793109
"5","1",290,10,15185.4,13339.5,17067.1,14886.8,13125.5,16683.4,665,556,770.2,692.6,582,794.3,0.2,0,0.6,0.1,0,0.3,955.8,884.2,1021.6,-39.962179081346,-48.2816965644057,-32.6780285922582,-38.0201150588863,-45.8449658532631,-30.834782201675,50.2269655114793,49.2935196820801,51.1153760184499
"5","1",300,10,26310.8,24702.9,27840.1,26067.7,24319.1,27639.9,68.2,18.9,128.8,73.9,18.7,141.3,3,1.4,4.6,3.3,1.5,5.1,1331.8,1284.5,1374.5,-91.8730374031457,-97.4962222698661,-85.3310144196779,-91.4723971850757,-97.4109182482619,-84.8073245950724,40.6630288827404,33.0413279237227,47.0777914769297
"5","1",310,10,31027.1,30822.3,31187,30998.6,30779.2,31187.5,0,0,0,0,0,0,0,0,0,0,0,0,971.3,812.3,1111.8,-70,-100,-40,-70,-100,-40,-26.3418778507459,-39.5782491032715,-14.0335694864263
"5","1",320,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,232.5,155.9,307,0,0,0,0,0,0,-77.7174921278812,-82.0234740538603,-72.6681752565032
"5","1",330,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,14.3,4.1,26.6,0,0,0,0,0,0,-96.0991590451477,-98.8473553550045,-93.1681244514625
"5","1",340,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-60,-90,-30
"5","1",350,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","1",360,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","1",370,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","1",380,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","1",390,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","1",400,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","1",410,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","1",420,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","1",430,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","1",440,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","1",450,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","1",460,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","1",470,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","1",480,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","1",490,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
